La malvada,tango,Z0999901540,Nicolás Guastavino Aragay,
La mañana,milonga,T0370218168,Miguel Bucino,Miguel Bucino
La mañanita,estilo,Z0999991046,Carlos Gardel,
La mañanita,,Z0999991047,Carlos Gardel,Carlos Gardel
La mano de Dios,tango,T0370795893,Héctor Varela,Carlos Waiss
La mano que aprieta,tango,Z0999915968,,-
La manzanita,milonga,T0370482180,Carlos Ángel Lázzari,"Ángel Gatti, Juan Polito"
La máquina tanguera,tango,T0373834822,Hernán Bartoluzzi,-
La maquinita,milonga,T0370795962,Alfredo De Angelis,Juan Pomati
La mar del ángel,vals,T0037118970,Juan Carlos Cáceres,Juan Carlos Cáceres
La marca de fuego,tango,T0370153642,Juan Félix Maglio,Antonio Viergol
La marcha cordial,marcha,Z0999912808,"Francisco Canaro, Antonio Botta","José González Castillo (Juan de León), Luis César Amadori"
La marcha de los novios,marcha,T0370175282,POPULAR TRADICIONAL,POPULAR TRADICIONAL
La marcha del foot-ball,marcha,Z0999900528,Alberto Soifer,Manuel Romero
La marianella,tango,Z0999901785,José Ceglie,
La Marilyn,vals,Z0999913035,Alfredo Rubín,Alfredo Rubín
La mariposa,tango,T0370017961,Pedro Maffia,Celedonio Flores
La mariposa,estilo,T0370017994,"Carlos Gardel, José Razzano",Carlos Gardel
La mariposa,estilo,Z0999911782,Carlos Galarce,Andrés Cepeda
La mariposa y la flor,tango canción,Z0999910799,,Homero Manzi
La mariposa y la muerte,,T0370872697,Armando Pontier,
La maroma,milonga,T0370331433,Gerónimo José Bongiorno,
La marquesita,tango,Z0999900330,,
La martingala,,T0370068533,"Antonio Botta, Miguel Bonano",
La más cantada,tango,Z0999917806,Mario Valdez,Hilda Guerra
La más tigrera,tango,Z0999912854,Manuel Jovés,-
La mascarita,tango,Z0999900331,,
La mascota,tango,Z0000008967,Agustín Andrés Paredes,
La mascota,?,Z0999900332,,
La mascota,tango,Z0999918706,Gerardo Metallo,
La mascota del barrio,tango,T0370245025,Abel Aznar,Reinaldo Yiso
La mascotita,tango,T0370047043,Juan Bautista Domingo Rezzano,Juan Bautista Domingo Rezzano
La mascotita,tango,Z0000008968,Félix Scolati Almeyda,Jorge Luque Lobos
La matraca,milonga,T0370289421,"Héctor Varela, Alberto Nery",
La mazorca,,T0370086897,"Julio De Caro, Francisco De Caro",-
La mazorquera de Monserrat,tango,T0370018226,Enrique Maciel,Héctor Pedro Blomberg
La media,,T0370698999,,Abel Aznar
La melenita,paso doble,Z0999901085,,
La melodía de nuestro adiós,tango,T0370053556,Fioravanti Di Cicco,Carmelo Santiago
La melodía del corazón,tango,T0370048557,"Fioravanti Di Cicco, Héctor María Artola",Carmelo Santiago
La mélodie de notre adieu,tango,Z0999917420,Fioravanti Di Cicco,Carmelo Santiago
La memoire,,T0372321204,Astor Piazzolla,
La memoria de mi gente,tango,Z0999913423,Sacri Delfino,
La mendiga,tango,Z0001326848,Javier Sánchez,Javier Sánchez
La mendocina,ranchera,Z0999915669,,
La menega,poema lunfardo,Z0999911351,,
La menega,milonga,Z0999917174,Mario Valdez,
La menor,tango,Z0999991048,,-
La mensajera del amor,,T0370153926,Ángel Villoldo,Francisco Lozano
La mentirosa,ranchera,T0370018511,José Luis Padula,Lito Bayardo
La mentirosa,tango,T0370043121,Anselmo A. Aieta,Francisco García Jiménez
La mesa de café de Todo Tango,poema lunfardo,Z0999912712,,
La mesa de un café,tango,T0370237710,Raúl Kaplún,José Maria Suñe
La Mesa del Café,poema lunfardo,Z0999913594,,
La mesa del tango,tango,T0370699492,Leopoldo Díaz Vélez,Leopoldo Díaz Vélez
La mesa vacía,tango,Z0999915218,Fabián Russo,Fabián Russo
La metralla,tango,T0370139131,Manuel Campoamor,-
La mezquita,paso doble,T0370048159,Augusto Pedro Berto,
La miel de tu boquita,vals,T0370391108,Ángel Cabral,Enrique Dizeo
La miel de tu corazón,,T0371392254,Carlos Lucero,Carlos Lucero
La milonga,tango,T0370018828,Rafael Rossi,Eugenio Cárdenas
La milonga,,T9033449842,"Max Masri, Diego Sebastian Velazquez",
La milonga,tango,Z0999901277,,
La milonga celestial,tango,T0370182801,Ángel Greco,Ángel Greco
La milonga de Ana,milonga,T0373749291,,
La milonga de ayer,,T0370043427,José Tinelli,Manuel Meaños
La milonga de Buenos Aires,milonga,Z0000001926,Francisco Canaro,Ivo Pelay
La milonga de la vida,,T0370055096,Hugo Galli,
La milonga de mis perros,milonga,T0370183804,Francisco Canaro,Ivo Pelay
La milonga de mis tiempos,milonga,T0370018997,Luis Riccardi,
La milonga del carnaval,milonga,T0370166849,Mariano Mores,Mariano Mores
La milonga que faltaba,milonga tangueada,T0370019070,Edgardo Donato,Carlos Pesce
La milonga que faltaba,,T0370043450,Mario Licarse,Juan Miguel Velich
La milonga que faltaba,milonga,Z0999911706,José Laina,José Luis Panizza
La milonga que hacía falta,milonga,T0464062983,Miguel Villasboas,
La milonga retobada,milonga,Z0999900333,Francisco Aranaz,
La milonga y yo,milonga,T0370873758,Tito Ribero,Leopoldo Díaz Vélez
La milonguera,,T0370091669,"Vicente Greco, Ernesto Temes","Vicente Greco, Ernesto Temes"
La milonguita,milonga,T0373765651,,
La mimada,milonga,T0370019172,Miguel Famá,Miguel Famá
La mimosa,tango,Z0999902102,,
La mimosa,tango criollo,Z0999914725,Alfredo E. Gobbi,
La mimosa,mazurca,Z0999917728,,
La mina del Ford,tango,T0370126014,"Fidel Del Negro, Antonio Scatasso, Enrique Maroni",Pascual Contursi
La Mirtha y el Fito,,Z0999991049,Roberto Selles,Roberto Selles
La misa del tango,tango,Z0999901086,Julio De Caro,
La misma calle,tango,T0370517466,Edgardo Donato,Francisco García Jiménez
La misma calle,zamba,Z0999918332,,
La misma canción,tango,T0370417278,Carlos Ángel Lázzari,Abel Aznar
La misma esquina,vals,T0370846915,Juan Sánchez Gorio,Ángel Di Rosa
La misma mentira,tango,T0370331671,Héctor Varela,Abel Aznar
La misma pena,,Z0000086133,Astor Piazzolla,Homero Expósito
La misma tarde,tango,Z0000049871,Graciano Gómez,Justo Ricardo Thompson
La misteriosa,tango,Z0999918784,Miguel Dorly,
La moderna,,T0034830131,Juan Carlos Cáceres,Juan Carlos Cáceres
La monjita,vals,T0370019707,Hilario Cuadros,Augusto Alberto Canstatt
La monjita,tango,Z0999900716,,
La montaña de las brujas,,Z0999991050,Juan Félix Maglio,
La montielera,ranchera,T0370124369,Juan Culiersi,Adolfo Urgo
La montonera,vals,T0370087481,Enrique Delfino,Manuel Romero
La montura,tango,Z0999902083,Genaro Espósito,
La Morena,tango,Z0999991051,Julián Plaza,-
La morena de mi copla,paso doble,T0414890666,Carlos Castellano Gómez,Alfonso Jofre
La morocha,tango,T0370019774,Enrique Saborido,Ángel Villoldo
La morocha,mazurka,Z0999901896,,
La morocha del diez h [del depto. 10 “H”],,T0372546810,Carlos Lucero,Carlos Lucero
La morocha florentina,,T0370779693,Antonio Di Benedetto,
La morochita,tango,Z0999901692,Domingo Greco,
La Mort du Canard,tango,Z0999909487,Astor Piazzolla,-
La moscovita,tango,Z0999900946,,
La movediza,ranchera,T0370019821,Francisco Lauro,Martin Cabral
La movediza,milonga,T0370610222,Antonio Juan Príncipe,-
La muchacha,,Z0999991052,Roberto Firpo,
La muchacha del arrabal,tango,Z0999900947,Roberto Firpo,
La muchacha del circo,tango,T0370019887,Gerardo Matos Rodríguez,Manuel Romero
La muchacha del tango,tango,T0370087505,Rosario Mazzeo,Luis Rubistein
La muchachada del centro,tango,Z0000002019,Francisco Canaro,Ivo Pelay
La muchachita del ciego,tango,Z0999901605,Juan Culiersi,
La muela cariada,tango,T0370164796,Vicente Greco,Ernesto Temes
La muerte de Juan Bertana,milonga,Z0999918038,Carlos Solari,Julián Centeya
La muerte de milonguita,tango,Z0999911860,Francisco Canaro,
La muerte del ángel,tango,T9007639056,Astor Piazzolla,-
La muerte del pibe,canción,Z0999911979,Emilio Sola,Evaristo Carriego
La muerte del prejucio,,T0722248943,"Max Masri, Diego Sebastian Velazquez",
La mufa,,T9007594652,Astor Piazzolla,
La mujer de anoche,tango,Z0999901278,Juan Canaro,
La mujer de la noche larga,vals,T0419323902,Marcelo Raigal,Miguel Ángel Jubany
La mujer de mis sueños,tango,T0373325291,Armando Tagini,-
La mujer del piso mil,,Z0999991053,,Horacio Arturo Ferrer
La mujer y los vinos,milonga,Z0999900603,Lucio Demare,
La mulateada,milonga,T0370177095,Julio Eduardo Del Puerto,Carlos Pesce
La mulecona,,T0370959582,Sebastián Piana,
La mulita,milonga,T0370380792,Roberto Firpo (hijo),-
La mundialera,,T0371525540,Sebastián Piana,
La muñeca,,Z0999991054,Ricardo Tanturi,Manuel Enrique Ferradás Campos
La muñeca fea,,T0351336247,Francisco Gabilondo Soler,Francisco Gabilondo Soler
La muralla de China,,Z0999909265,Astor Piazzolla,
La murga,candombe,T0373174447,Héctor Tejera,Ernesto Pierro
La murga de los sonámbulos,tango,T0373248293,Gustavo Mozzi,-
La murra,tango,T0373515979,Roberto Firpo,
La musa mistonga,tango,T0370143080,Antonio Polito,Celedonio Flores
La musa mistonga,poema lunfardo,Z0999912190,,
La musa mistonga,poema lunfardo,Z0999991055,,Julián Centeya
La musiquita,,T0370088257,"Carlos Bahr, Juan José Guichandut","Carlos Bahr, Juan José Guichandut"
La nación,tango,T0370118607,Luis Teisseire,-
La Nación,tango,Z0999918699,,
La naranja nació verde,milonga,T0370198370,Rafael Rossi,Luis Mario
La ñata,ranchera,Z0999900717,Eduardo Pereyra,
La nave de fuego,canción,Z0999912328,Astor Piazzolla,Horacio Arturo Ferrer
La negra,tango,Z0999910419,Enrique Delfino,-
La negra Bozán,tango,T0370438382,Pablo Hechím,Pablo Hechím
La negra Carmela,,T0371458353,Osvaldo Larrea,Osvaldo Larrea
La negra del arrabal,,T0373163906,Enrique Cadícamo,Enrique Cadícamo
La negra quiere bailar,milonga candombe,T0370253238,José Ranieri,Carlos Bahr
La negra se va a casar,,T0370132710,Anselmo A. Aieta,Santiago Luis D. Adamini
La nena,,T0370559140,Juan Carlos Bera,Abel Aznar
La nieta de japonesita,,Z0999991056,,
La niña del asombro,,T0371734927,José Reschini,Oscar Vázquez
La noche antes,,Z0999991057,Héctor Varela,Héctor Varela
La noche de la nostalgia,tango,Z0999913227,Beatriz Lockart,Nelson Pilosof
La noche de los dos,,T0370815749,"Santiago Correa, Armando Angeletti, C. García Dávila","Santiago Correa, Armando Angeletti, C. García Dávila"
La noche de los dos,tango,Z0999913084,Juan Carlos Cobián,Juan Carlos Cobián
La noche de los tangos,tango,Z0999915892,,
La noche de tu piel,,T0372442039,Dante Amicarelli,Alberto Peyrano
La noche del colibrí,,T0372988129,Litto Nebbia,Litto Nebbia
La noche en Buenos Aires,tango,T0374207949,Marcelo Saraceni,
La noche es nuestra,,T0370301011,Enrique Francini,Carlos Bahr
La noche que me esperes,vals,T0370225992,Juan Canaro,Juan Canaro
La noche que te fuiste,tango,Z0000069557,Osmar Maderna,José María Contursi
La noche sin rumbo,tango,T0373248282,Gustavo Mozzi,-
La noche tiene ojos negros,tango,T0371066475,,
La noche y ella,,T0370771871,"Enrique Cadícamo, Mario Canaro",
La noche y marfil,tango,Z0999918478,Domingo Federico,
La noche y tú,,T0370888973,Enrique Cadícamo,Enrique Cadícamo
La noche y tu recuerdo,,T0370282679,Anselmo A. Aieta,Bartolomé Bernardo Salas
"La noche, la lluvia y tú",tango,Z0999918695,Javier Mazzea,
La nochera,zamba,Z0999991058,,
La novena,tango,T0370021332,Miguel Bonano,Alfredo Bigeschi
La novia ausente,tango,Z0000002257,Guillermo Barbieri,Enrique Cadícamo
La novia blanca,,T0370339482,Anselmo A. Aieta,Antonio Caggiano
La novia del alcohol,tango,T0370458302,,Dante Gilardoni
La novia del mar,tango,T0370024148,"José Ranieri, Elías Randal",Horacio Sanguinetti
La novia del pescador,,T0370703277,"Abel Aznar, Marcelino Hernández","Abel Aznar, Marcelino Hernández"
La novia del suburbio,tango,T0370375146,Roberto Rufino,Agustín Minotti
La Noyée,vals,Z0999991059,Yann Tiersen,-
La nueva señal,tango,T0372527144,,Héctor Negro
La nueva vecina,tango,T0370221707,Juan José Guichandut,Juan José Guichandut
La número cinco,tango,Z0000083489,Orestes Cúfaro,Reinaldo Yiso
La Odisea de Juan Tango,tango,Z0999991060,Gustavo Fedel,-
La ofrenda,tango,Z0999900334,Carlos Romeu,Carlos Romeu
La ofrenda del trovero,vals,T0370021707,Alberto Hilarion Acuña,Alberto Hilarion Acuña
La ollita popular,,Z0001141557,Carlos Andreoli,
La oración,,T0370131057,Antonio Di Benedetto,Carlos Más
La oración,,T0373486760,Augusto Pedro Berto,-
La oración del tango,tango,Z0999902004,Emilio Sassenus,Alfredo Bigeschi
La orillera,,T0370039238,Agustín Bardi,Juan Andrés Caruso
La otra Buenos Aires,milonga,T7030269297,Pablo Nemirovsky,Matías Mauricio
La otra cuidad,tango,T0373631787,Gustavo Fedel,-
La otra mama,,T0370290075,Luciano Leocata,Reinaldo Yiso
La otra noche,tango,Z0999900335,Alberto Celenza,José Pedro de Grandis
La otra orilla,,T0426167921,Miguel Di Genova,
La oveja descarriada,tango,Z0999900137,Antonio Scatasso,
La pachanga de Mambrú,,T0370628673,Anselmo F. Aieta,
La pagaras,tango,T0370140387,Antonio Helú,
La paica,tango,T0370140467,Vicente Greco,Ernesto Temes
La paisana,tango,Z0999902080,Carlos Macchi,-
La paisanita,tango,Z0999901445,,
La palabra “nosotros”,,T0371903422,Mario Valdez,Mario Valdez
La paloma,tango,Z0999900138,,
La paloma,tango,Z0999900139,,
La pampa seca,,T0421285859,Miguel Di Genova,
La pampita,milonga,T0370022200,Argentino Valle,Alfredo Ángel Pelaia
La pampita,tango,Z0999912994,José Martínez,
La paparruchita,milonga,T0370580941,Ernesto Franco,-
La papita,tango,Z0999901087,,
La paponia,,Z0999991061,Osvaldo Pugliese,
La parade,fox trot,Z0999991062,Yann Tiersen,Yann Tiersen
La Parda Balcarce,canción,T0370022380,Enrique Maciel,Héctor Pedro Blomberg
La Parda Balcarce,canción,Z0999911155,Enrique Maciel,Carlos Max Viale
La parda flora,,T0464659491,Juan Antonio Collazo,Víctor Soliño
La parda Isabel,ranchera,Z0999900718,,
La parecida,chacarera,Z0999916385,Juan Carlos Zunini,Carlos Rossi
La pared,tango,T0371116061,Armando Pontier,Cátulo Castillo
La pareja,tango,Z0999911185,Juan Félix Maglio,
La Parisienne,,Z0999902126,,
La parrilla,tango,Z0999916750,Santiago Paris,-
La parrillada,milonga,T0464668107,María Pigrau,-
La partida,,T0370381024,Astor Piazzolla,Eduardo Parula
La partida,,Z0999902132,,
La pasión del escolaso,tango,Z0999917007,Eladia Blázquez,Eladia Blázquez
La pasión del escolazo,tango,T0371339400,Eladia Blázquez,Eladia Blázquez
La Pasionaria,canción,Z0999914174,,
La pastelera,ranchera,T0370022460,Rafael Rossi,Francisco Brancatti
La pastora,tango,T0043382122,Genaro Espósito,-
La pastora,canción,T0370022471,"José Razzano, Saúl Salinas","José Razzano, Saúl Salinas"
La pastora,canción,Z0999914457,"Saúl Salinas, José Razzano",José Razzano
La pastorcita,,T0374021803,Saúl Salinas,Saúl Salinas
La patota,,T0370651538,Mariano Mores,
La patota,tango,T0373268564,Acho Estol,Acho Estol
La patota,tango,Z0999918125,Juan Félix Maglio,
La patota,tango,Z0999918271,Carlos Minotti,
La patria,poema,Z0999914858,,
La patria del tango,,T0370138638,Francisco Canaro,
La payanca,tango milonga,T0370022539,Augusto Pedro Berto,Jesús Fernández Blanco
La payanca,tango,Z0999914293,Augusto Pedro Berto,Francisco Bianco
La payasa,,Z0999991063,,
La pebeta de Chiclana,tango,T0419960567,Daniel Melingo,Carlos de la Púa
La pecadora,,Z0999901226,,
La pecadora de rocha,,T0370022540,Ricardo Luis Brignolo,José Viglienghi
La pedrada,tango,Z0999901541,,
La pelea,,T0371503875,Enrique Cadícamo,Enrique Cadícamo
La Pelota de treinta,poema lunfardo,Z0999912465,,
La peña de Comodoro,tango,Z0999918971,Juan Mario Maffia,
La pena de James Dean,tango,T0370444975,Enrique Juan Munné,Lina Ferro De Bahr
La pena de un metejón,tango,Z0999900719,Juan Carlos Rodríguez,
La pena del payador,vals,T0370073270,"José Servidio, Luis Servidio",Eduardo Escaris Méndez
La pequeña canción,,Z0999991064,,Homero Manzi
La pequeña Shirley,fox trot,T0370022697,Miguel Caló,Mario Gomila
La percanta aquella,poema lunfardo,Z0999911100,,
La percanta está triste,tango,T0370139379,Vicente Greco,Ernesto Temes
La peregrinación,,Z0000189795,Ariel Ramírez,
La pereza,,T0373833238,Pascual 'Cholo' Mamone,Luis Alposta
La perfumada flor,vals,T0370399180,Juan Polito,Enrique Dizeo
La perinola,vals,T0370391904,Ángel F. Condercuri,"Alberto Castillo, Elizardo Martínez Vilas"
La perrera,tango,Z0999900948,,
La pesada,tango,Z0999991065,,-
La piba de al lado,tango,T0370485189,José Libertella,Carlos Lucero
La piba de los jazmines,tango,T0370185720,"Ricardo Malerba, Dante Smurra",Julio Plácido Navarrine
La piba de mano a mano,,T0371242851,,
La piba de quince,poema lunfardo,Z0999914543,,
La piba del kiosco,tango,T0370878184,,
La piba del Tabarís,,T0370139722,"Francisco Canaro, Juan Canaro, Eduardo Calvo",
La picardía,chacarera,T0370075469,Guillermo Barbieri,José Rial (h)
La picarona,,T0370369199,,Carlos Bahr
La picasa,tango,Z0999991066,Luis Teisseire,
La piedra libre,tango,T0370178929,Vicente Demarco,Vicente Demarco
La piedrita,,T0416246337,Pablo Marcelo Mainetti Moreira,Pablo Marcelo Mainetti Moreira
La piel de Buenos Aires,tango,T0371337631,Pedro Ortiz,Javier Mazzea
La piel de Buenos Aires,tango,Z0999917038,,
La piel de los besos,,Z0999918341,,
La piel de vivir,tango,Z0999915229,,Héctor Oviedo
La piel indolatina,,T0371903444,"Mario Valdez, Osvaldo Tarantino","Mario Valdez, Osvaldo Tarantino"
La pieza de mi amigo,,Z0999991067,José Larralde,José Larralde
La pildorita,,T0370780327,,Armando Cereminati
La pinta de Gardel,poema evocativo,Z0999911326,,
La pista está que arde,tango,T0371012699,"Carlos Ángel Lázzari, Juan Polito",Erasmo Silva Cabrera
La pitada del tren,,T0370158114,Carlos Ángel Lázzari,Carlos Bahr
La plata no vale nada,,T0370015830,Juan Carlos Cobián,
La plegaria,tango,T0370046755,Emilio De Caro,-
La pobre gente,,T0371864151,,Oscar Vázquez
La pobre muchacha del royal,,Z0999991068,Juan José Guichandut,Armando Tagini
La polaquita,tango,T0373913939,Tito Ferrari,Haidé Daiban
La polca de la escoba,polca,Z0999900140,,
La polka de los pibes,,T0370023145,Julio De Caro,
La polka del aplauso,,T0370167524,,Carlos Bahr
La polka del auxilio,polca,T0370023098,Francisco Canaro,-
La polka del casamiento,,T0370023101,Francisco Canaro,-
La polka del espiante,polca,Z0000002492,Francisco Canaro,"Antonio Botta, José González Castillo (Juan de León), Luis César Amadori"
La polla,,Z0000028852,Francisco Canaro,-
La polleruda,polca criolla,Z0999900720,,
La pollita,tonada chilena,T0370023178,Francisco Pracánico,Francisco Pracánico
La polquita,milonga,T0370418839,Fulvio Salamanca,-
La polquita de papá,,T0370187340,José Mazzitelli,Carlos Bahr
La porteña,,T0373378358,Mario Valdez,
La porteña,,Z0000002527,Francisco Canaro,Ivo Pelay
La porteñita,tango,T0370075629,Alberto Pugliese,-
La porteñita,milonga,T0370445398,Leo Lipesker,Reinaldo Yiso
La Poupée,shimmy,Z0999914501,,-
La preciosa,tango,Z0999900141,Pedro Maffia,-
La presencia,tango candombe,T0030889612,Juan Carlos Cáceres,Juan Carlos Cáceres
La primera mina,tango,Z0999919111,,
La primera noche,,Z0000589555,Federico Silva,
La primera novia,tango,T0370083296,"Vicente San Lorenzo, Antonio Carena",Jesús Fernández Blanco
La primera palabra,vals,T0371176576,Astor Piazzolla,Horacio Arturo Ferrer
La primera sin tocar,,Z0999991069,Anselmo A. Aieta,
La princesa está triste,vals,T0417144763,Ernesto Lecuona,
La princesita,tango,T0370493438,Anselmo F. Aieta,
La princesita,,Z0999911705,José Laina,José Luis Panizza
La prole,,T0371189284,"Jorge Vidal, Oscar Kinleiner",Oscar Kinleiner
La promesa,vidalita,Z0999913540,Ángel Villoldo,Ángel Villoldo
La propina,tango,Z0999915986,,
